      415	2026-02-02 14:47:39	1	255	1	0
      415	2026-02-02 14:55:11	1	255	1	0
      415	2026-02-02 18:42:33	1	255	1	0
      407	2026-02-02 18:55:30	1	255	1	0
      385	2026-02-02 18:56:40	1	255	15	0
      415	2026-02-02 19:20:38	1	255	1	0
      407	2026-02-02 19:41:18	1	255	1	0
      385	2026-02-02 20:06:59	1	255	15	0
      415	2026-02-03 11:43:23	1	255	1	0
      250	2026-02-03 12:11:01	1	255	15	0
      415	2026-02-03 12:16:07	1	255	1	0
      250	2026-02-03 13:10:20	1	255	15	0
      250	2026-02-03 16:19:38	1	255	15	0
      415	2026-02-03 16:22:01	1	255	1	0
      250	2026-02-03 16:43:46	1	255	15	0
      415	2026-02-03 17:18:22	1	255	1	0
      407	2026-02-03 18:44:34	1	255	1	0
      415	2026-02-03 18:44:42	1	255	1	0
      385	2026-02-03 18:50:25	1	255	15	0
      337	2026-02-03 18:50:37	1	255	15	0
      407	2026-02-03 19:49:54	1	255	1	0
      415	2026-02-03 19:50:07	1	255	1	0
      385	2026-02-03 19:54:16	1	255	15	0
      337	2026-02-03 20:01:04	1	255	15	0
      412	2026-02-04 11:33:56	1	255	1	0
      415	2026-02-04 11:35:18	1	255	1	0
      408	2026-02-04 11:35:49	1	255	1	0
      412	2026-02-04 11:50:33	1	255	1	0
      415	2026-02-04 12:04:27	1	255	1	0
      408	2026-02-04 15:42:22	1	255	1	0
      385	2026-02-04 18:50:09	1	255	15	0
      337	2026-02-04 18:59:22	1	255	15	0
      407	2026-02-04 19:13:23	1	255	1	0
      385	2026-02-04 19:56:41	1	255	15	0
      337	2026-02-04 20:03:51	1	255	15	0
      407	2026-02-04 21:41:39	1	255	1	0
      415	2026-02-05 11:30:19	1	255	1	0
      415	2026-02-05 12:09:11	1	255	1	0
      250	2026-02-05 17:01:56	1	255	15	0
      250	2026-02-05 17:04:26	1	255	15	0
      250	2026-02-06 11:36:01	1	255	15	0
      250	2026-02-06 13:23:25	1	255	15	0
      250	2026-02-06 15:20:30	1	255	15	0
      250	2026-02-06 15:26:04	1	255	15	0
      250	2026-02-09 10:03:43	1	255	15	0
      250	2026-02-09 10:07:32	1	255	15	0
      406	2026-02-09 11:55:35	1	255	1	0
      406	2026-02-09 12:52:26	1	255	1	0
      415	2026-02-09 16:18:38	1	255	1	0
      415	2026-02-09 16:49:14	1	255	1	0
      406	2026-02-10 13:29:56	1	255	1	0
      406	2026-02-10 13:44:44	1	255	1	0
      415	2026-02-10 16:16:37	1	255	1	0
      415	2026-02-10 17:39:20	1	255	1	0
      415	2026-02-10 18:39:31	1	255	1	0
      385	2026-02-10 18:55:22	1	255	15	0
      407	2026-02-10 19:11:15	1	255	1	0
      385	2026-02-10 19:39:29	1	255	15	0
      415	2026-02-10 19:56:23	1	255	1	0
      407	2026-02-10 19:58:00	1	255	1	0
      250	2026-02-11 15:45:53	1	255	15	0
      250	2026-02-11 15:48:06	1	255	15	0
      250	2026-02-13 11:40:19	1	255	15	0
      250	2026-02-13 13:06:50	1	255	15	0
      415	2026-02-13 17:36:20	1	255	1	0
      415	2026-02-13 17:48:34	1	255	1	0
      385	2026-02-14 10:56:35	1	255	15	0
      406	2026-02-14 11:04:28	1	255	1	0
      406	2026-02-14 11:19:59	1	255	1	0
      385	2026-02-14 11:28:25	1	255	15	0
      415	2026-02-14 11:30:51	1	255	1	0
      415	2026-02-14 12:03:28	1	255	1	0
      406	2026-02-14 15:04:11	1	255	1	0
      406	2026-02-14 15:54:37	1	255	1	0
      408	2026-02-16 12:02:06	1	255	1	0
      408	2026-02-16 15:20:15	1	255	1	0
      407	2026-02-16 16:10:44	1	255	1	0
      407	2026-02-16 17:20:35	1	255	1	0
      415	2026-02-16 18:42:25	1	255	1	0
      415	2026-02-16 19:37:48	1	255	1	0
      389	2026-02-18 14:58:10	1	255	15	0
      415	2026-02-18 15:13:12	1	255	1	0
      415	2026-02-18 15:25:29	1	255	1	0
      389	2026-02-18 15:32:11	1	255	15	0
      415	2026-02-18 15:49:50	1	255	1	0
      415	2026-02-18 16:02:02	1	255	1	0
      250	2026-02-18 16:49:22	1	255	15	0
      415	2026-02-18 18:22:43	1	255	1	0
      385	2026-02-18 18:59:30	1	255	15	0
      250	2026-02-18 19:03:56	1	255	15	0
      415	2026-02-18 20:01:19	1	255	1	0
      385	2026-02-18 20:07:06	1	255	15	0
      250	2026-02-19 15:02:03	1	255	15	0
      250	2026-02-19 15:32:32	1	255	15	0
      385	2026-02-20 15:29:30	1	255	15	0
      415	2026-02-20 16:24:40	1	255	1	0
      385	2026-02-20 16:38:29	1	255	15	0
      415	2026-02-20 17:15:07	1	255	1	0
      406	2026-02-23 11:59:37	1	255	1	0
      406	2026-02-23 12:57:35	1	255	1	0
      415	2026-02-23 16:20:01	1	255	1	0
      415	2026-02-23 17:09:27	1	255	1	0
      385	2026-02-26 16:52:00	1	255	15	0
      385	2026-02-26 17:52:15	1	255	15	0
