      337	2025-04-02 10:51:15	1	255	15	0
      340	2025-04-02 10:51:28	1	255	15	0
      402	2025-04-02 11:22:58	1	255	1	0
      402	2025-04-02 11:37:12	1	255	1	0
      337	2025-04-02 12:51:58	1	255	15	0
      340	2025-04-02 12:52:08	1	255	15	0
      250	2025-04-02 13:19:31	1	255	15	0
      250	2025-04-02 14:38:06	1	255	15	0
      400	2025-04-02 15:09:06	1	255	15	0
      404	2025-04-02 15:09:15	1	255	1	0
      400	2025-04-02 15:13:13	1	255	15	0
      404	2025-04-02 15:13:20	1	255	1	0
      415	2025-04-02 18:53:15	1	255	1	0
      415	2025-04-02 19:28:22	1	255	1	0
      397	2025-04-03 13:35:39	1	255	15	0
      397	2025-04-03 14:37:52	1	255	15	0
      411	2025-04-03 15:14:18	1	255	1	0
      414	2025-04-03 15:14:20	1	255	1	0
      411	2025-04-03 15:22:39	1	255	1	0
      414	2025-04-03 15:22:42	1	255	1	0
      397	2025-04-03 16:48:28	1	255	15	0
      397	2025-04-03 17:03:38	1	255	15	0
      415	2025-04-04 11:23:02	1	255	1	0
      397	2025-04-04 11:31:55	1	255	15	0
      415	2025-04-04 11:38:43	1	255	1	0
      397	2025-04-04 12:46:05	1	255	15	0
      411	2025-04-04 14:25:19	1	255	1	0
      406	2025-04-04 14:25:29	1	255	1	0
      411	2025-04-04 14:59:40	1	255	1	0
      406	2025-04-04 14:59:47	1	255	1	0
      389	2025-04-04 15:11:53	1	255	15	0
      389	2025-04-04 16:07:17	1	255	15	0
      407	2025-04-04 17:44:05	1	255	1	0
      407	2025-04-04 18:00:43	1	255	1	0
      416	2025-04-04 18:52:56	1	255	1	0
      416	2025-04-04 20:17:19	1	255	1	0
      406	2025-04-05 11:33:11	1	255	1	0
      416	2025-04-05 11:33:17	1	255	1	0
      406	2025-04-05 11:50:06	1	255	1	0
      416	2025-04-05 11:50:11	1	255	1	0
      250	2025-04-07 11:50:41	1	255	15	0
      250	2025-04-07 13:40:59	1	255	15	0
      415	2025-04-07 19:08:26	1	255	1	0
      407	2025-04-07 19:08:58	1	255	1	0
      415	2025-04-07 20:14:13	1	255	1	0
      407	2025-04-07 20:14:35	1	255	1	0
      397	2025-04-08 13:15:43	1	255	15	0
      397	2025-04-08 13:45:39	1	255	15	0
      415	2025-04-08 15:07:14	1	255	1	0
      415	2025-04-08 15:23:55	1	255	1	0
      415	2025-04-08 19:10:14	1	255	1	0
      407	2025-04-08 19:11:13	1	255	1	0
      415	2025-04-08 19:47:30	1	255	1	0
      407	2025-04-08 19:55:57	1	255	1	0
      389	2025-04-10 15:32:05	1	255	15	0
       87	2025-04-10 15:43:18	1	255	15	0
      389	2025-04-10 15:48:26	1	255	15	0
       87	2025-04-10 15:48:46	1	255	15	0
      407	2025-04-10 18:50:45	1	255	1	0
      415	2025-04-10 18:50:50	1	255	1	0
      415	2025-04-10 19:58:56	1	255	1	0
      407	2025-04-10 20:07:51	1	255	1	0
      415	2025-04-11 11:17:16	1	255	1	0
      250	2025-04-11 11:40:59	1	255	15	0
      415	2025-04-11 11:53:05	1	255	1	0
      250	2025-04-11 12:27:32	1	255	15	0
      415	2025-04-12 11:32:49	1	255	1	0
      406	2025-04-12 11:49:27	1	255	1	0
      415	2025-04-12 12:21:00	1	255	1	0
      406	2025-04-12 12:26:21	1	255	1	0
      415	2025-04-14 11:24:47	1	255	1	0
      415	2025-04-14 12:11:45	1	255	1	0
      250	2025-04-14 12:16:15	1	255	15	0
      250	2025-04-14 13:34:49	1	255	15	0
