      250	2025-12-12 11:28:17	1	255	15	0
      406	2025-12-12 11:33:47	1	255	1	0
      407	2025-12-12 11:42:51	1	255	1	0
      415	2025-12-12 12:20:50	1	255	1	0
      407	2025-12-12 12:56:05	1	255	1	0
      250	2025-12-12 13:49:58	1	255	15	0
      397	2025-12-13 11:26:15	1	255	15	0
      408	2025-12-13 12:13:07	1	255	1	0
      408	2025-12-13 13:01:42	1	255	1	0
      397	2025-12-13 13:44:35	1	255	15	0
      397	2025-12-15 12:00:25	1	255	15	0
      397	2025-12-15 13:03:15	1	255	15	0
      147	2025-12-16 10:10:05	1	255	1	0
      415	2025-12-16 11:09:38	1	255	1	0
      147	2025-12-16 11:28:59	1	255	1	0
      403	2025-12-16 11:41:28	1	255	15	0
      403	2025-12-16 12:27:15	1	255	15	0
      337	2025-12-16 12:29:13	1	255	15	0
      415	2025-12-16 12:32:22	1	255	1	0
      337	2025-12-16 13:06:42	1	255	15	0
      406	2025-12-16 17:53:38	1	255	1	0
      406	2025-12-16 19:13:32	1	255	1	0
      415	2025-12-17 11:29:41	1	255	1	0
      403	2025-12-17 11:33:24	1	255	15	0
      403	2025-12-17 12:30:19	1	255	15	0
      415	2025-12-17 12:53:12	1	255	1	0
      397	2025-12-17 15:05:00	1	255	15	0
      397	2025-12-17 15:47:26	1	255	15	0
      406	2025-12-18 11:56:05	1	255	1	0
      406	2025-12-18 12:22:04	1	255	1	0
      406	2025-12-18 18:06:34	1	255	1	0
      406	2025-12-18 20:07:59	1	255	1	0
      407	2025-12-19 14:07:53	1	255	1	0
      407	2025-12-19 14:52:53	1	255	1	0
      250	2025-12-19 16:17:13	1	255	15	0
      250	2025-12-19 17:42:19	1	255	15	0
      406	2025-12-19 18:41:19	1	255	1	0
      406	2025-12-19 21:17:35	1	255	1	0
      415	2025-12-20 11:31:47	1	255	1	0
      402	2025-12-20 11:31:50	1	255	1	0
      402	2025-12-20 12:00:48	1	255	1	0
      415	2025-12-20 12:36:50	1	255	1	0
      402	2025-12-22 11:15:02	1	255	1	0
      402	2025-12-22 11:33:35	1	255	1	0
      403	2025-12-22 11:41:04	1	255	15	0
      407	2025-12-22 12:00:31	1	255	1	0
      403	2025-12-22 12:48:11	1	255	15	0
      407	2025-12-22 13:03:13	1	255	1	0
      406	2025-12-23 09:54:54	1	255	1	0
      406	2025-12-23 10:05:55	1	255	1	0
      415	2025-12-23 11:27:05	1	255	1	0
      407	2025-12-23 11:51:56	1	255	1	0
      415	2025-12-23 12:37:44	1	255	1	0
      407	2025-12-23 13:07:03	1	255	1	0
      397	2025-12-23 13:07:24	1	255	15	0
      397	2025-12-23 13:27:42	1	255	15	0
      408	2025-12-23 14:03:27	1	255	1	0
      397	2025-12-23 14:32:08	1	255	15	0
      397	2025-12-23 14:43:48	1	255	15	0
      408	2025-12-23 14:59:27	1	255	1	0
      397	2025-12-26 14:32:48	1	255	15	0
      397	2025-12-26 15:00:15	1	255	15	0
      415	2025-12-29 09:15:47	1	255	1	0
