      415	2025-05-02 11:26:26	1	255	1	0
      407	2025-05-02 11:38:56	1	255	1	0
      407	2025-05-02 11:54:15	1	255	1	0
      415	2025-05-02 12:15:01	1	255	1	0
      402	2025-05-02 18:49:26	1	255	1	0
      417	2025-05-02 18:49:41	1	255	1	0
      416	2025-05-02 18:49:53	1	255	1	0
      416	2025-05-02 19:33:20	1	255	1	0
      417	2025-05-02 19:33:23	1	255	1	0
      402	2025-05-02 19:33:28	1	255	1	0
      406	2025-05-03 12:01:51	1	255	1	0
      406	2025-05-03 13:01:57	1	255	1	0
       87	2025-05-03 13:40:10	1	255	15	0
      337	2025-05-03 13:52:46	1	255	15	0
      337	2025-05-03 14:30:19	1	255	15	0
       87	2025-05-03 15:36:29	1	255	15	0
      147	2025-05-05 10:14:05	1	255	1	0
      147	2025-05-05 10:44:08	1	255	1	0
      415	2025-05-05 11:24:08	1	255	1	0
      415	2025-05-05 11:59:13	1	255	1	0
      406	2025-05-05 15:02:22	1	255	1	0
      406	2025-05-05 15:39:20	1	255	1	0
      402	2025-05-05 18:47:36	1	255	1	0
      416	2025-05-05 18:47:43	1	255	1	0
      417	2025-05-05 18:47:49	1	255	1	0
      337	2025-05-05 18:47:53	1	255	15	0
      406	2025-05-05 18:56:36	1	255	1	0
      416	2025-05-05 19:49:03	1	255	1	0
      417	2025-05-05 19:49:06	1	255	1	0
      402	2025-05-05 19:49:11	1	255	1	0
      337	2025-05-05 19:49:15	1	255	15	0
      406	2025-05-05 19:58:25	1	255	1	0
      415	2025-05-06 10:59:19	1	255	1	0
      415	2025-05-06 11:32:33	1	255	1	0
      409	2025-05-06 13:50:42	1	255	1	0
      409	2025-05-06 14:17:29	1	255	1	0
      417	2025-05-06 18:55:36	1	255	1	0
      402	2025-05-06 18:55:56	1	255	1	0
      406	2025-05-06 18:57:50	1	255	1	0
      417	2025-05-06 19:28:27	1	255	1	0
      402	2025-05-06 19:28:32	1	255	1	0
      406	2025-05-06 19:56:38	1	255	1	0
      400	2025-05-07 10:05:54	1	255	15	0
      400	2025-05-07 11:00:42	1	255	15	0
      397	2025-05-07 13:33:08	1	255	15	0
      397	2025-05-07 14:38:54	1	255	15	0
      417	2025-05-07 18:55:53	1	255	1	0
      402	2025-05-07 18:56:02	1	255	1	0
      406	2025-05-07 18:56:18	1	255	1	0
      337	2025-05-07 18:56:25	1	255	15	0
      397	2025-05-07 19:23:44	1	255	15	0
      417	2025-05-07 19:44:34	1	255	1	0
      402	2025-05-07 19:44:39	1	255	1	0
      397	2025-05-07 19:50:46	1	255	15	0
      406	2025-05-07 19:54:50	1	255	1	0
      337	2025-05-07 20:04:16	1	255	15	0
      407	2025-05-08 15:07:43	1	255	1	0
      407	2025-05-08 15:41:43	1	255	1	0
      402	2025-05-08 18:52:54	1	255	1	0
      406	2025-05-08 18:53:05	1	255	1	0
      337	2025-05-08 18:53:28	1	255	15	0
      417	2025-05-08 18:54:16	1	255	1	0
      402	2025-05-08 19:23:04	1	255	1	0
      417	2025-05-08 19:30:43	1	255	1	0
      406	2025-05-08 20:00:05	1	255	1	0
      337	2025-05-08 20:02:31	1	255	15	0
      415	2025-05-09 11:33:52	1	255	1	0
      415	2025-05-09 11:47:27	1	255	1	0
      400	2025-05-09 15:05:32	1	255	15	0
      404	2025-05-09 15:05:44	1	255	1	0
      400	2025-05-09 15:09:14	1	255	15	0
      404	2025-05-09 15:09:21	1	255	1	0
      414	2025-05-09 15:19:44	1	255	1	0
      408	2025-05-09 15:19:47	1	255	1	0
      408	2025-05-09 15:25:08	1	255	1	0
      414	2025-05-09 15:25:11	1	255	1	0
      406	2025-05-09 17:16:21	1	255	1	0
      406	2025-05-09 17:23:59	1	255	1	0
      337	2025-05-09 18:46:31	1	255	15	0
      417	2025-05-09 18:49:35	1	255	1	0
      402	2025-05-09 18:49:52	1	255	1	0
      406	2025-05-09 18:53:57	1	255	1	0
      417	2025-05-09 19:16:03	1	255	1	0
      402	2025-05-09 19:16:06	1	255	1	0
      406	2025-05-09 20:07:35	1	255	1	0
      337	2025-05-09 20:08:06	1	255	15	0
      415	2025-05-10 11:02:43	1	255	1	0
      407	2025-05-10 11:18:37	1	255	1	0
      407	2025-05-10 11:29:59	1	255	1	0
      415	2025-05-10 11:54:45	1	255	1	0
      406	2025-05-10 12:01:14	1	255	1	0
      406	2025-05-10 12:58:36	1	255	1	0
      416	2025-05-13 18:51:44	1	255	1	0
      406	2025-05-13 18:51:50	1	255	1	0
      402	2025-05-13 18:51:54	1	255	1	0
      416	2025-05-13 19:30:31	1	255	1	0
      402	2025-05-13 19:30:34	1	255	1	0
      406	2025-05-13 19:43:51	1	255	1	0
      409	2025-05-14 14:10:03	1	255	1	0
      409	2025-05-14 15:52:22	1	255	1	0
      417	2025-05-14 18:51:04	1	255	1	0
      416	2025-05-14 18:51:09	1	255	1	0
      402	2025-05-14 18:51:18	1	255	1	0
      406	2025-05-14 18:53:07	1	255	1	0
