      407	2026-04-01 14:27:19	1	255	1	0
      407	2026-04-01 14:54:23	1	255	1	0
      385	2026-04-01 16:33:46	1	255	15	0
      385	2026-04-01 17:53:14	1	255	15	0
      403	2026-04-06 11:13:45	1	255	15	0
      403	2026-04-06 12:56:00	1	255	15	0
      408	2026-04-06 14:39:24	1	255	1	0
      250	2026-04-06 15:27:16	1	255	15	0
      250	2026-04-06 17:06:37	1	255	15	0
      408	2026-04-06 17:06:53	1	255	1	0
      406	2026-04-07 12:13:35	1	255	1	0
      406	2026-04-07 12:46:31	1	255	1	0
      418	2026-04-07 15:05:46	1	255	1	0
      418	2026-04-07 15:11:19	1	255	1	0
      415	2026-04-07 18:35:50	1	255	1	0
      385	2026-04-07 18:44:55	1	255	15	0
      407	2026-04-07 18:49:47	1	255	1	0
      415	2026-04-07 19:30:20	1	255	1	0
      407	2026-04-07 19:32:48	1	255	1	0
      385	2026-04-07 19:43:18	1	255	15	0
      250	2026-04-08 11:53:29	1	255	15	0
      250	2026-04-08 12:33:14	1	255	15	0
      415	2026-04-11 11:15:25	1	255	1	0
      415	2026-04-11 12:31:18	1	255	1	0
      407	2026-04-13 14:28:09	1	255	1	0
      407	2026-04-13 14:36:57	1	255	1	0
      385	2026-04-13 16:57:21	1	255	15	0
      385	2026-04-13 17:47:20	1	255	15	0
      415	2026-04-13 18:32:32	1	255	1	0
      415	2026-04-13 19:30:50	1	255	1	0
      406	2026-04-15 08:19:53	1	255	1	0
      406	2026-04-15 08:41:54	1	255	1	0
      407	2026-04-15 16:39:50	1	255	1	0
      407	2026-04-15 16:58:35	1	255	1	0
      385	2026-04-15 18:47:26	1	255	15	0
      385	2026-04-15 19:47:28	1	255	15	0
      415	2026-04-17 18:12:17	1	255	1	0
      385	2026-04-17 18:32:29	1	255	15	0
      415	2026-04-17 19:04:22	1	255	1	0
      407	2026-04-17 19:30:00	1	255	1	0
      385	2026-04-17 19:44:43	1	255	15	0
      407	2026-04-17 19:58:11	1	255	1	0
      421	2026-04-21 11:42:52	1	255	1	0
      421	2026-04-21 13:38:26	1	255	1	0
      385	2026-04-21 14:44:13	1	255	15	0
      385	2026-04-21 16:03:35	1	255	15	0
      415	2026-04-21 18:08:08	1	255	1	0
      415	2026-04-21 19:06:31	1	255	1	0
      403	2026-04-22 11:02:55	1	255	15	0
      403	2026-04-22 12:09:59	1	255	15	0
      415	2026-04-25 11:25:25	1	255	1	0
      403	2026-04-25 11:44:53	1	255	15	0
      403	2026-04-25 12:19:34	1	255	15	0
      415	2026-04-25 12:36:26	1	255	1	0
      406	2026-04-25 14:35:34	1	255	1	0
      406	2026-04-25 14:59:09	1	255	1	0
      406	2026-04-27 09:57:53	1	255	1	0
      406	2026-04-27 10:14:19	1	255	1	0
      406	2026-04-27 15:03:24	1	255	1	0
      415	2026-04-27 15:29:57	1	255	1	0
      415	2026-04-27 15:38:05	1	255	1	0
      406	2026-04-27 15:43:00	1	255	1	0
      407	2026-04-27 16:48:52	1	255	1	0
      385	2026-04-27 17:26:22	1	255	15	0
      407	2026-04-27 17:45:25	1	255	1	0
      385	2026-04-27 18:11:36	1	255	15	0
      415	2026-04-27 18:41:07	1	255	1	0
      415	2026-04-27 19:20:18	1	255	1	0
      407	2026-04-29 18:28:18	1	255	1	0
